"Start.Time","Duration","Title"
2021-10-19,00:20:16,"The Big Bang Theory: Seizoen 5: The Flaming Spittoon Acquisition (Aflevering 10)"
2021-10-19,00:21:00,"The Big Bang Theory: Seizoen 5: The Ornithophobia Diffusion (Aflevering 9)"
2021-10-19,00:20:40,"The Big Bang Theory: Seizoen 5: The Isolation Permutation (Aflevering 8)"
2021-10-19,00:19:12,"The Big Bang Theory: Seizoen 5: The Good Guy Fluctuation (Aflevering 7)"
2021-10-19,00:00:14,"Chappelle's Show: Season 2_hook_02_16x9"
2021-10-19,00:21:46,"Dave Chappelle: The Closer"
2021-10-19,00:00:01,"Dave Chappelle: Collectie: The Age of Spin: Dave Chappelle Live at The Hollywood Palladium (Aflevering 1)"
2021-10-18,00:15:02,"The Big Bang Theory: Seizoen 5: The Rhinitis Revelation (Aflevering 6)"
2021-10-18,00:00:04,"Dave Chappelle: Equanimity & The Bird Revelation (Trailer)"
2021-10-18,00:06:26,"The Big Bang Theory: Seizoen 5: The Rhinitis Revelation (Aflevering 6)"
2021-10-18,00:21:10,"The Big Bang Theory: Seizoen 5: The Russian Rocket Reaction (Aflevering 5)"
2021-10-18,00:46:08,"Dave Chappelle: The Closer"
2021-10-18,00:00:10,"Chicago Med: Chicago Med: Season 1_hook_02_16x9"
2021-10-18,00:00:04,"Seizoen 1 (Teaser 2): La venganza de las Juanas"
2021-10-18,00:00:53,"Season 1 (Clip): Misfit: De serie"
2021-10-18,00:00:07,"What Happens in Vegas_hook_03_16x9"
2021-10-17,00:19:39,"The Big Bang Theory: Seizoen 5: The Wiggly Finger Catalyst (Aflevering 4)"
2021-10-17,00:19:32,"The Big Bang Theory: Seizoen 5: The Pulled Groin Extrapolation (Aflevering 3)"
2021-10-17,00:19:05,"The Big Bang Theory: Seizoen 5: The Infestation Hypothesis (Aflevering 2)"
2021-10-16,00:20:19,"The Big Bang Theory: Seizoen 5: The Skank Reflex Analysis (Aflevering 1)"
2021-10-16,00:21:14,"The Big Bang Theory: Seizoen 4: The Roommate Transmogrification (Aflevering 24)"
2021-10-16,00:00:27,"Seizoen 1 (Trailer): The Duchess"
2021-10-15,00:19:19,"The Big Bang Theory: Seizoen 4: The Engagement Reaction (Aflevering 23)"
2021-10-15,00:20:36,"The Big Bang Theory: Seizoen 4: The Wildebeest Implementation (Aflevering 22)"
2021-10-15,00:19:58,"The Big Bang Theory: Seizoen 4: The Agreement Dissection (Aflevering 21)"
2021-10-15,00:02:19,"Seizoen 3 (Trailer 1): You"
2021-10-15,00:00:56,"Seizoen 3 (Trailer 1): You"
2021-10-14,00:20:12,"The Big Bang Theory: Seizoen 4: The Herb Garden Germination (Aflevering 20)"
2021-10-14,00:21:02,"The Big Bang Theory: Seizoen 4: The Zarnecki Incursion (Aflevering 19)"
2021-10-14,00:01:24,"You: Seizoen 1 (Trailer)"
2021-10-13,00:20:40,"The Big Bang Theory: Seizoen 4: The Prestidigitation Approximation (Aflevering 18)"
2021-10-13,00:20:46,"The Big Bang Theory: Seizoen 4: The Toast Derivation (Aflevering 17)"
2021-10-13,01:01:17,"Fifty Shades Freed"
2021-10-13,00:00:09,"Sex and the City 2"
2021-10-13,00:00:45,"Sex and the City 2_hook_primary_16x9"
2021-10-13,00:00:04,"The Half Of It (Trailer)"
2021-10-13,00:00:05,"Before We Go_hook_primary_16x9"
2021-10-13,00:00:50,"Freedom Writers_hook_primary_16x9"
2021-10-13,00:00:16,"Suits: Season 1_hook_primary_16x9"
2021-10-12,00:19:22,"The Big Bang Theory: Seizoen 4: The Cohabitation Formulation (Aflevering 16)"
2021-10-12,00:19:41,"The Big Bang Theory: Seizoen 4: The Benefactor Factor (Aflevering 15)"
2021-10-12,00:13:20,"The Big Bang Theory: Seizoen 4: The Thespian Catalyst (Aflevering 14)"
2021-10-11,00:07:32,"The Big Bang Theory: Seizoen 4: The Thespian Catalyst (Aflevering 14)"
2021-10-11,00:20:44,"The Big Bang Theory: Seizoen 4: The Love Car Displacement (Aflevering 13)"
2021-10-11,00:06:21,"The Big Bang Theory: Seizoen 4: The Bus Pants Utilization (Aflevering 12)"
2021-10-11,00:00:42,"Seizoen 1 (Clip): Pretty Smart"
2021-10-10,00:14:30,"The Big Bang Theory: Seizoen 4: The Bus Pants Utilization (Aflevering 12)"
2021-10-10,00:19:45,"The Big Bang Theory: Seizoen 4: The Justice League Recombination (Aflevering 11)"
2021-10-10,00:01:14,"Seizoen 1 (Clip): Squid Game"
2021-10-10,00:00:22,"Seizoen 1 (Clip): Kastanjemanden"
2021-10-10,00:00:11,"Seizoen 1 (Clip): AbaKatdabra"
2021-10-09,00:59:50,"Casamento às Cegas: Brasil: Seizoen 1: Liefdescabine (Aflevering 1)"
2021-10-09,00:01:07,"Seizoen 1 (Trailer): Casamento às Cegas: Brasil"
2021-10-08,00:19:26,"The Big Bang Theory: Seizoen 4: The Alien Parasite Hypothesis (Aflevering 10)"
2021-10-08,00:20:24,"The Big Bang Theory: Seizoen 4: The Boyfriend Complexity (Aflevering 9)"
2021-10-08,00:18:35,"The Big Bang Theory: Seizoen 4: The 21-Second Excitation (Aflevering 8)"
2021-10-08,00:06:34,"Legally Blonde 2: Red, White & Blonde"
2021-10-08,00:56:48,"Legally Blonde"
2021-10-08,00:00:11,"Cheer: Seizoen 1 (Trailer)"
2021-10-07,00:21:06,"The Big Bang Theory: Seizoen 4: The Apology Insufficiency (Aflevering 7)"
2021-10-07,00:21:09,"The Big Bang Theory: Seizoen 4: The Irish Pub Formulation (Aflevering 6)"
2021-10-06,00:02:47,"The Big Bang Theory: Seizoen 4: The Irish Pub Formulation (Aflevering 6)"
2021-10-06,00:19:56,"The Big Bang Theory: Seizoen 4: The Desperation Emanation (Aflevering 5)"
2021-10-05,00:18:52,"The Big Bang Theory: Seizoen 4: The Hot Troll Deviation (Aflevering 4)"
2021-10-05,00:20:54,"The Big Bang Theory: Seizoen 4: The Zazzy Substitution (Aflevering 3)"
2021-10-04,00:20:11,"The Big Bang Theory: Seizoen 4: The Cruciferous Vegetable Amplification (Aflevering 2)"
2021-10-04,00:20:51,"The Big Bang Theory: Seizoen 4: The Robotic Manipulation (Aflevering 1)"
2021-10-03,00:19:34,"The Big Bang Theory: Seizoen 3: The Lunar Excitation (Aflevering 23)"
2021-10-03,00:19:39,"The Big Bang Theory: Seizoen 3: The Staircase Implementation (Aflevering 22)"
2021-10-02,00:20:39,"The Big Bang Theory: Seizoen 3: The Plimpton Stimulation (Aflevering 21)"
2021-10-02,00:18:57,"The Big Bang Theory: Seizoen 3: The Spaghetti Catalyst (Aflevering 20)"
2021-10-02,00:00:14,"The Big Bang Theory: Seizoen 3: The Wheaton Recurrence (Aflevering 19)"
2021-10-02,00:00:34,"The Big Bang Theory: Seizoen 3: The Spaghetti Catalyst (Aflevering 20)"
2021-10-02,00:00:14,"Diana: The Musical (Clip): Diana: The Musical"
2021-10-02,00:00:26,"The Disappearance of Madeleine McCann: Seizoen 1 (Trailer 1)"
2021-10-01,00:45:00,"Monsters Inside: The 24 Faces of Billy Milligan: Miniserie: The Escape (Aflevering 4)"
2021-09-30,00:58:51,"Monsters Inside: The 24 Faces of Billy Milligan: Miniserie: The Golden Age (Aflevering 3)"
2021-09-30,00:07:20,"Monsters Inside: The 24 Faces of Billy Milligan: Miniserie: The Monsters Inside Me (Aflevering 2)"
2021-09-30,00:00:05,"Miniserie (Clip): Midnight Mass"
2021-09-29,00:00:03,"The Big Bang Theory: Seizoen 3: The Spaghetti Catalyst (Aflevering 20)"
2021-09-29,00:20:39,"The Big Bang Theory: Seizoen 3: The Wheaton Recurrence (Aflevering 19)"
2021-09-29,00:10:10,"The Big Bang Theory: Seizoen 3: The Pants Alternative (Aflevering 18)"
2021-09-28,00:10:41,"The Big Bang Theory: Seizoen 3: The Pants Alternative (Aflevering 18)"
2021-09-28,00:20:11,"The Big Bang Theory: Seizoen 3: The Precious Fragmentation (Aflevering 17)"
2021-09-28,01:23:13,"Britney Vs Spears"
2021-09-28,00:00:05,"Trailer: Britney Vs Spears"
2021-09-28,00:00:22,"Seizoen 2 (Teaser 2): Blood & Water"
2021-09-27,00:20:23,"The Big Bang Theory: Seizoen 3: The Excelsior Acquisition (Aflevering 16)"
2021-09-27,00:20:43,"The Big Bang Theory: Seizoen 3: The Large Hadron Collision (Aflevering 15)"
2021-09-27,00:01:19,"Teaser 1: The Starling"
2021-09-27,00:01:11,"Seizoen 2 (Clip): Valeria"
2021-09-27,00:00:07,"Teaser 1: The Starling"
2021-09-26,00:49:04,"Monsters Inside: The 24 Faces of Billy Milligan: Miniserie: The Monsters Inside Me (Aflevering 2)"
2021-09-25,00:57:03,"Monsters Inside: The 24 Faces of Billy Milligan: Miniserie: The Campus Rapist (Aflevering 1)"
2021-09-25,00:00:06,"Miniserie (Clip): Monsters Inside: The 24 Faces of Billy Milligan"
2021-09-25,00:00:04,"Selling Sunset (Trailer)"
2021-09-24,00:18:02,"The Big Bang Theory: Seizoen 3: The Einstein Approximation (Aflevering 14)"
2021-09-24,00:19:44,"The Big Bang Theory: Seizoen 3: The Bozeman Reaction (Aflevering 13)"
2021-09-23,00:18:51,"The Big Bang Theory: Seizoen 3: The Psychic Vortex (Aflevering 12)"
2021-09-23,00:19:09,"The Big Bang Theory: Seizoen 3: The Maternal Congruence (Aflevering 11)"
2021-09-23,00:43:53,"Amanda Knox"
2021-09-23,00:00:25,"Amanda Knox (Trailer)"
2021-09-22,00:20:43,"The Big Bang Theory: Seizoen 3: The Gorilla Experiment (Aflevering 10)"
2021-09-22,00:01:50,"The Big Bang Theory: Seizoen 3: The Vengeance Formulation (Aflevering 9)"
2021-09-22,00:01:04,"Seizoen 1 (Trailer): Pretty Smart"
2021-09-22,00:02:19,"Seizoen 3 (Trailer 1): You"
2021-09-22,00:00:07,"You: Seizoen 1 (Trailer)"
2021-09-22,00:01:10,"Moment of High Emotion Clip - Dear White People: Volume 4"
2021-09-22,00:29:42,"Sex Education: Seizoen 3: Aflevering 8 (Aflevering 8)"
2021-09-22,00:17:09,"Sex Education: Seizoen 3: Aflevering 7 (Aflevering 7)"
2021-09-22,00:07:57,"Sex Education: Seizoen 3: Aflevering 7 (Aflevering 7)"
2021-09-22,00:21:18,"Sex Education: Seizoen 3: Aflevering 6 (Aflevering 6)"
2021-09-22,00:23:13,"Sex Education: Seizoen 3: Aflevering 5 (Aflevering 5)"
2021-09-22,00:00:02,"Sex Education: Seizoen 3: Aflevering 5 (Aflevering 5)"
2021-09-22,00:15:21,"Sex Education: Seizoen 3: Aflevering 4 (Aflevering 4)"
2021-09-22,00:18:53,"Sex Education: Seizoen 3: Aflevering 3 (Aflevering 3)"
2021-09-22,00:42:08,"Sex Education: Seizoen 3: Aflevering 2 (Aflevering 2)"
2021-09-21,00:16:45,"The Big Bang Theory: Seizoen 3: The Vengeance Formulation (Aflevering 9)"
2021-09-21,00:20:18,"The Big Bang Theory: Seizoen 3: The Adhesive Duck Deficiency (Aflevering 8)"
2021-09-21,00:06:16,"Sex Education: Seizoen 3: Aflevering 2 (Aflevering 2)"
2021-09-21,00:20:23,"Sex Education: Seizoen 3: Aflevering 1 (Aflevering 1)"
2021-09-21,00:00:52,"Seizoen 2 (Clip): Love on the Spectrum"
2021-09-20,00:18:51,"The Big Bang Theory: Seizoen 3: The Guitarist Amplification (Aflevering 7)"
2021-09-20,00:19:02,"The Big Bang Theory: Seizoen 3: The Cornhusker Vortex (Aflevering 6)"
2021-09-20,00:11:55,"Sex Education: Seizoen 3: Aflevering 1 (Aflevering 1)"
2021-09-19,00:20:28,"The Big Bang Theory: Seizoen 3: The Creepy Candy Coating Corollary (Aflevering 5)"
2021-09-19,00:20:37,"The Big Bang Theory: Seizoen 3: The Pirate Solution (Aflevering 4)"
2021-09-19,00:06:23,"The Big Bang Theory: Seizoen 3: The Gothowitz Deviation (Aflevering 3)"
2021-09-19,00:13:43,"Sex Education: Seizoen 3: Aflevering 1 (Aflevering 1)"
2021-09-19,00:00:19,"Sex Education: Seizoen 1: Aflevering 2 (Aflevering 2)"
2021-09-19,00:00:59,"Seizoen 1 (Clip): Squid Game"
2021-09-18,00:13:24,"The Big Bang Theory: Seizoen 3: The Gothowitz Deviation (Aflevering 3)"
2021-09-18,00:20:46,"The Big Bang Theory: Seizoen 3: The Jiminy Conjecture (Aflevering 2)"
2021-09-18,00:05:54,"The Big Bang Theory: Seizoen 3: The Electric Can Opener Fluctuation (Aflevering 1)"
2021-09-18,00:00:10,"Seizoen 6 (Clip): Nailed It!"
2021-09-17,00:14:48,"The Big Bang Theory: Seizoen 3: The Electric Can Opener Fluctuation (Aflevering 1)"
2021-09-17,00:20:42,"The Big Bang Theory: Seizoen 2: The Monopolar Expedition (Aflevering 23)"
2021-09-17,00:00:07,"Seizoen 1 (Trailer): Formula 1: Drive to Survive"
2021-09-17,00:01:31,"Sex Education: Seizoen 3: Aflevering 1 (Aflevering 1)"
2021-09-17,00:05:47,"Sex Education: Seizoen 1: Aflevering 2 (Aflevering 2)"
2021-09-16,00:18:06,"The Big Bang Theory: Seizoen 2: The Classified Materials Turbulence (Aflevering 22)"
2021-09-16,00:20:58,"The Big Bang Theory: Seizoen 2: The Vegas Renormalization (Aflevering 21)"
2021-09-16,00:05:07,"The Chair: Seizoen 1: Brilliant Mistake (Aflevering 1)"
2021-09-16,00:00:41,"Seizoen 1 (Clip 1): Zero Chill"
2021-09-16,01:07:00,"He's All That"
2021-09-16,00:00:55,"He's All That (Clip): He's All That"
2021-09-16,00:00:04,"Stardust_hook_primary_16x9"
2021-09-16,00:01:44,"Trailer: Vinterviken"
2021-09-16,00:00:57,"The Jane Austen Book Club_hook_primary_16x9"
2021-09-16,00:00:38,"The Boy in the Striped Pajamas_hook_primary_16x9"
2021-09-15,00:19:28,"The Big Bang Theory: Seizoen 2: The Hofstadter Isotope (Aflevering 20)"
2021-09-15,00:00:07,"Schumacher (Clip): Schumacher"
2021-09-14,00:19:55,"The Big Bang Theory: Seizoen 2: The Dead Hooker Juxtaposition (Aflevering 19)"
2021-09-14,00:19:54,"The Big Bang Theory: Seizoen 2: The Work Song Nanocluster (Aflevering 18)"
2021-09-14,00:30:47,"Afterlife of the Party"
2021-09-14,00:00:07,"Brain on Fire_hook_primary_16x9"
2021-09-14,00:00:04,"Trailer: If Anything Happens I Love You"
2021-09-14,00:00:41,"Trailer: Taylor Tomlinson: Quarter-Life Crisis"
2021-09-14,00:00:05,"Atypical: Seizoen 1: A Human Female (Aflevering 2)"
2021-09-14,00:16:19,"Atypical: Seizoen 1: Antarctica (Aflevering 1)"
2021-09-14,00:00:47,"Teaser 2: You vs. Wild: Out Cold"
2021-09-13,00:20:47,"The Big Bang Theory: Seizoen 2: The Terminator Decoupling (Aflevering 17)"
2021-09-13,00:20:39,"The Big Bang Theory: Seizoen 2: The Cushion Saturation (Aflevering 16)"
2021-09-13,00:00:05,"Costa!: Season 1_hook_03_16x9"
2021-09-12,00:20:28,"The Big Bang Theory: Seizoen 2: The Maternal Capacitance (Aflevering 15)"
2021-09-12,00:20:56,"The Big Bang Theory: Seizoen 2: The Financial Permeability (Aflevering 14)"
2021-09-12,00:20:49,"The Big Bang Theory: Seizoen 2: The Friendship Algorithm (Aflevering 13)"
2021-09-11,00:20:48,"The Big Bang Theory: Seizoen 2: The Killer Robot Instability (Aflevering 12)"
2021-09-11,00:20:24,"The Big Bang Theory: Seizoen 2: The Bath Item Gift Hypothesis (Aflevering 11)"
2021-09-11,00:00:31,"Seizoen 1 (Clip): Metal Shop Masters"
2021-09-10,00:20:35,"The Big Bang Theory: Seizoen 2: The Vartabedian Conundrum (Aflevering 10)"
2021-09-10,00:14:38,"The Big Bang Theory: Seizoen 2: The White Asparagus Triangulation (Aflevering 9)"
2021-09-10,00:00:10,"Seizoen 6 (Teaser 2): Lucifer"
2021-09-09,00:05:53,"The Big Bang Theory: Seizoen 2: The White Asparagus Triangulation (Aflevering 9)"
2021-09-09,00:19:48,"The Big Bang Theory: Seizoen 2: The Lizard-Spock Expansion (Aflevering 8)"
2021-09-09,00:01:51,"The Big Bang Theory: Seizoen 2: The Panty Piñata Polarization (Aflevering 7)"
2021-09-09,00:00:20,"Chesapeake Shores: Season 1_hook_primary_16x9"
2021-09-08,00:18:47,"The Big Bang Theory: Seizoen 2: The Panty Piñata Polarization (Aflevering 7)"
2021-09-08,00:20:19,"The Big Bang Theory: Seizoen 2: The Cooper-Nowitzki Theorem (Aflevering 6)"
2021-09-08,00:00:05,"Anne+: Season 1_hook_02_16x9"
2021-09-08,00:00:25,"Seizoen 3 (Clip): The Circle - USA"
2021-09-07,00:19:18,"The Big Bang Theory: Seizoen 2: The Euclid Alternative (Aflevering 5)"
2021-09-07,00:20:42,"The Big Bang Theory: Seizoen 2: The Griffin Equivalency (Aflevering 4)"
2021-09-07,00:05:21,"Gilmore Girls: A Year in the Life: Miniserie: Fall (Aflevering 4)"
2021-09-07,00:00:19,"Seizoen 1 (Trailer): On the Verge"
2021-09-06,00:20:45,"The Big Bang Theory: Seizoen 2: The Barbarian Sublimation (Aflevering 3)"
2021-09-06,00:12:54,"The Big Bang Theory: Seizoen 2: The Codpiece Topology (Aflevering 2)"
2021-09-06,00:00:04,"After Life: Seizoen 1 (Trailer)"
2021-09-06,00:10:38,"Gilmore Girls: A Year in the Life: Miniserie: Fall (Aflevering 4)"
2021-09-06,00:08:54,"Gilmore Girls: A Year in the Life: Miniserie: Summer (Aflevering 3)"
2021-09-06,00:00:06,"Seizoen 4 (Trailer): Jack Whitehall: Travels with My Father"
2021-09-05,00:07:40,"The Big Bang Theory: Seizoen 2: The Codpiece Topology (Aflevering 2)"
2021-09-05,00:21:27,"The Big Bang Theory: Seizoen 2: The Bad Fish Paradigm (Aflevering 1)"
2021-09-05,00:01:26,"Gilmore Girls: A Year in the Life: Miniserie: Summer (Aflevering 3)"
2021-09-05,00:16:45,"Gilmore Girls: A Year in the Life: Miniserie: Spring (Aflevering 2)"
2021-09-05,00:02:55,"Chicago Med: Seizoen 1: Derailed (Aflevering 1)"
2021-09-05,00:00:55,"Marcella (Trailer)"
2021-09-05,00:00:15,"Good Girls: Season 1_hook_primary_16x9"
2021-09-05,00:00:23,"Chicago Med: Chicago Med: Season 1_hook_02_16x9"
2021-09-05,00:01:33,"GLOW (Trailer)"
2021-09-04,00:04:14,"The Big Bang Theory: Seizoen 2: The Bad Fish Paradigm (Aflevering 1)"
2021-09-04,00:19:33,"The Big Bang Theory: Seizoen 1: The Tangerine Factor (Aflevering 17)"
2021-09-04,00:01:37,"The Big Bang Theory: Seizoen 1: The Peanut Reaction (Aflevering 16)"
2021-09-04,00:00:06,"Seizoen 2 (Trailer): Sex Education"
2021-09-04,00:10:33,"Gilmore Girls: A Year in the Life: Miniserie: Spring (Aflevering 2)"
2021-09-04,00:19:46,"Gilmore Girls: A Year in the Life: Miniserie: Winter (Aflevering 1)"
2021-09-04,00:00:06,"Gilmore Girls: A Year in the Life: Miniserie (Trailer)"
2021-09-04,00:23:46,"Gilmore Girls: A Year in the Life: Miniserie: Winter (Aflevering 1)"
2021-09-03,00:17:43,"The Big Bang Theory: Seizoen 1: The Peanut Reaction (Aflevering 16)"
2021-09-03,00:21:14,"The Big Bang Theory: Seizoen 1: The Pork Chop Indeterminacy (Aflevering 15)"
2021-09-03,00:00:16,"Chicago Med: Chicago Med: Season 1_hook_01_16x9"
2021-09-03,00:10:01,"Gilmore Girls: A Year in the Life: Miniserie: Winter (Aflevering 1)"
2021-09-03,00:02:30,"Gilmore Girls: Seizoen 7: Bon Voyage (Aflevering 22)"
2021-09-03,00:03:51,"Gilmore Girls: Seizoen 7: Unto the Breach (Aflevering 21)"
2021-09-03,00:03:41,"Gilmore Girls: Seizoen 7: Lorelai? Lorelai? (Aflevering 20)"
2021-09-03,00:05:23,"Gilmore Girls: Seizoen 7: It's Just Like Riding a Bike (Aflevering 19)"
2021-09-03,00:09:15,"Gilmore Girls: Seizoen 7: Hay Bale Maze (Aflevering 18)"
2021-09-03,00:05:02,"Gilmore Girls: Seizoen 7: Gilmore Girls Only (Aflevering 17)"
2021-09-03,00:04:34,"Gilmore Girls: Seizoen 7: Will You Be My Lorelai Gilmore? (Aflevering 16)"
2021-09-03,00:05:46,"Gilmore Girls: Seizoen 7: I'm a Kayak, Hear Me Roar (Aflevering 15)"
2021-09-03,00:08:37,"Gilmore Girls: Seizoen 7: Farewell, My Pet (Aflevering 14)"
2021-09-03,00:06:13,"Gilmore Girls: Seizoen 7: I'd Rather Be in Philadelphia (Aflevering 13)"
2021-09-03,00:08:14,"Gilmore Girls: Seizoen 7: To Whom It May Concern (Aflevering 12)"
2021-09-03,00:06:16,"Gilmore Girls: Seizoen 7: Santa's Secret Stuff (Aflevering 11)"
2021-09-03,00:14:56,"Gilmore Girls: Seizoen 7: Merry Fisticuffs (Aflevering 10)"
2021-09-03,00:07:28,"Gilmore Girls: Seizoen 7: Knit, People, Knit (Aflevering 9)"
2021-09-03,00:21:44,"Gilmore Girls: Seizoen 7: Introducing Lorelai Planetarium (Aflevering 8)"
2021-09-03,00:06:39,"Gilmore Girls: Seizoen 7: French Twist (Aflevering 7)"
2021-09-03,00:16:41,"Gilmore Girls: Seizoen 7: Go Bulldogs! (Aflevering 6)"
2021-09-03,00:17:38,"Gilmore Girls: Seizoen 7: The Great Stink (Aflevering 5)"
2021-09-03,00:17:34,"Gilmore Girls: Seizoen 7: 'S Wonderful, 'S Marvelous (Aflevering 4)"
2021-09-03,00:12:45,"Gilmore Girls: Seizoen 7: Lorelai's First Cotillion (Aflevering 3)"
2021-09-03,00:16:18,"Gilmore Girls: Seizoen 7: That's What You Get, Folks, For Makin' Whoopie (Aflevering 2)"
2021-09-03,00:23:28,"Gilmore Girls: Seizoen 7: The Long Morrow (Aflevering 1)"
2021-09-03,00:03:58,"Gilmore Girls: Seizoen 6: Partings (Aflevering 22)"
2021-09-03,00:00:09,"Dead to Me: Seizoen 1 (Trailer)"
2021-09-03,00:03:58,"Gilmore Girls: Seizoen 6: Partings (Aflevering 22)"
2021-09-03,00:04:45,"Gilmore Girls: Seizoen 6: Driving Miss Gilmore (Aflevering 21)"
2021-09-03,00:10:43,"Gilmore Girls: Seizoen 6: Super Cool Party People (Aflevering 20)"
2021-09-03,00:05:02,"Gilmore Girls: Seizoen 6: I Get a Sidekick out of You (Aflevering 19)"
2021-09-03,00:11:41,"Gilmore Girls: Seizoen 6: The Real Paul Anka (Aflevering 18)"
2021-09-03,00:00:01,"Gilmore Girls: A Year in the Life: Miniserie: Winter (Aflevering 1)"
2021-09-03,00:00:20,"The Fall: Series 1_hook_primary_16x9"
2021-09-02,00:19:38,"The Big Bang Theory: Seizoen 1: The Nerdvana Annihilation (Aflevering 14)"
2021-09-02,00:21:03,"The Big Bang Theory: Seizoen 1: The Bat Jar Conjecture (Aflevering 13)"
2021-09-02,00:00:39,"The Big Bang Theory: Seizoen 1: The Jerusalem Duality (Aflevering 12)"
2021-09-02,00:00:06,"Afterlife of the Party (Clip): Afterlife of the Party"
2021-09-02,00:01:22,"Gilmore Girls: Seizoen 6: The Real Paul Anka (Aflevering 18)"
2021-09-02,00:14:42,"Gilmore Girls: Seizoen 6: I'm OK, You're OK (Aflevering 17)"
2021-09-02,00:22:42,"Gilmore Girls: Seizoen 6: Bridesmaids Revisited (Aflevering 16)"
2021-09-02,00:18:13,"Gilmore Girls: Seizoen 6: A Vineyard Valentine (Aflevering 15)"
2021-09-02,00:22:39,"Gilmore Girls: Seizoen 6: You've Been Gilmored (Aflevering 14)"
2021-09-02,00:17:19,"Gilmore Girls: Seizoen 6: Friday Night's Alright for Fighting (Aflevering 13)"
2021-09-02,00:00:11,"Tales of the City: Miniserie (Trailer)"
2021-09-02,00:04:12,"Gilmore Girls: Seizoen 6: Friday Night's Alright for Fighting (Aflevering 13)"
2021-09-02,00:16:41,"Gilmore Girls: Seizoen 6: Just Like Gwen and Gavin (Aflevering 12)"
2021-09-02,00:13:45,"Gilmore Girls: Seizoen 6: The Perfect Dress (Aflevering 11)"
2021-09-02,00:08:46,"Gilmore Girls: Seizoen 6: He's Slippin' 'Em Bread ... Dig? (Aflevering 10)"
2021-09-02,00:00:15,"Trailer: Turning Point: 9/11 and the War on Terror"
